model,model_label,family,layer_index,component,param_kind,tensor_count,total_numel,mean_std,std_std,median_std,min_std,max_std,mean_rms,std_rms,median_rms,min_rms,max_rms,mean_fro_norm,std_fro_norm,median_fro_norm,min_fro_norm,max_fro_norm,mean_abs_mean,std_abs_mean,median_abs_mean,min_abs_mean,max_abs_mean
Qwen/Qwen2.5-0.5B-Instruct,0.5B,down_proj.weight,22,mlp,weight,1,4358144,0.0200067143887281,0.0,0.0200067143887281,0.0200067143887281,0.0200067143887281,0.0200067162513732,0.0,0.0200067162513732,0.0200067162513732,0.0200067162513732,41.766357420922944,0.0,41.766357420922944,41.766357420922944,41.766357420922944,0.0157180838286876,0.0,0.0157180838286876,0.0157180838286876,0.0157180838286876
Qwen/Qwen2.5-0.5B-Instruct,0.5B,down_proj.weight,23,mlp,weight,1,4358144,0.0178807154297828,0.0,0.0178807154297828,0.0178807154297828,0.0178807154297828,0.0178807154297828,0.0,0.0178807154297828,0.0178807154297828,0.0178807154297828,37.328082339892305,0.0,37.328082339892305,37.328082339892305,37.328082339892305,0.0138826724141836,0.0,0.0138826724141836,0.0138826724141836,0.0138826724141836
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,0,mlp,weight,1,4358144,0.0230463370680809,0.0,0.0230463370680809,0.0230463370680809,0.0230463370680809,0.0230463575571775,0.0,0.0230463575571775,0.0230463575571775,0.0230463575571775,48.11196374704403,0.0,48.11196374704403,48.11196374704403,48.11196374704403,0.0178593583405017,0.0,0.0178593583405017,0.0178593583405017,0.0178593583405017
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,1,mlp,weight,1,4358144,0.0232733506709337,0.0,0.0232733506709337,0.0232733506709337,0.0232733506709337,0.0232736468315124,0.0,0.0232736468315124,0.0232736468315124,0.0232736468315124,48.58645665985085,0.0,48.58645665985085,48.58645665985085,48.58645665985085,0.0181647557765245,0.0,0.0181647557765245,0.0181647557765245,0.0181647557765245
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,2,mlp,weight,1,4358144,0.023740841075778,0.0,0.023740841075778,0.023740841075778,0.023740841075778,0.0237408559769392,0.0,0.0237408559769392,0.0237408559769392,0.0237408559769392,49.561810331739935,0.0,49.561810331739935,49.561810331739935,49.561810331739935,0.0186321791261434,0.0,0.0186321791261434,0.0186321791261434,0.0186321791261434
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,3,mlp,weight,1,4358144,0.0226065386086702,0.0,0.0226065386086702,0.0226065386086702,0.0226065386086702,0.022606560960412,0.0,0.022606560960412,0.022606560960412,0.022606560960412,47.193836972903746,0.0,47.193836972903746,47.193836972903746,47.193836972903746,0.0177367180585861,0.0,0.0177367180585861,0.0177367180585861,0.0177367180585861
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,4,mlp,weight,1,4358144,0.0225470010191202,0.0,0.0225470010191202,0.0225470010191202,0.0225470010191202,0.0225470196455717,0.0,0.0225470196455717,0.0225470196455717,0.0225470196455717,47.06953752237492,0.0,47.06953752237492,47.06953752237492,47.06953752237492,0.0174177922308444,0.0,0.0174177922308444,0.0174177922308444,0.0174177922308444
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,5,mlp,weight,1,4358144,0.0243432372808456,0.0,0.0243432372808456,0.0243432372808456,0.0243432372808456,0.0243432372808456,0.0,0.0243432372808456,0.0243432372808456,0.0243432372808456,50.81935167568284,0.0,50.81935167568284,50.81935167568284,50.81935167568284,0.0188099425286054,0.0,0.0188099425286054,0.0188099425286054,0.0188099425286054
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,6,mlp,weight,1,4358144,0.0219736229628324,0.0,0.0219736229628324,0.0219736229628324,0.0219736229628324,0.0219736248254776,0.0,0.0219736248254776,0.0219736248254776,0.0219736248254776,45.872508849680464,0.0,45.872508849680464,45.872508849680464,45.872508849680464,0.0171011500060558,0.0,0.0171011500060558,0.0171011500060558,0.0171011500060558
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,7,mlp,weight,1,4358144,0.0212303195148706,0.0,0.0212303195148706,0.0212303195148706,0.0212303195148706,0.0212303772568702,0.0,0.0212303772568702,0.0212303772568702,0.0212303772568702,44.320892721743526,0.0,44.320892721743526,44.320892721743526,44.320892721743526,0.0163938757032156,0.0,0.0163938757032156,0.0163938757032156,0.0163938757032156
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,8,mlp,weight,1,4358144,0.021732797846198,0.0,0.021732797846198,0.021732797846198,0.021732797846198,0.0217328798025846,0.0,0.0217328798025846,0.0217328798025846,0.0217328798025846,45.36992548981664,0.0,45.36992548981664,45.36992548981664,45.36992548981664,0.016607055440545,0.0,0.016607055440545,0.016607055440545,0.016607055440545
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,9,mlp,weight,1,4358144,0.0205121170729398,0.0,0.0205121170729398,0.0205121170729398,0.0205121170729398,0.0205122642219066,0.0,0.0205122642219066,0.0205122642219066,0.0205122642219066,42.82174786908162,0.0,42.82174786908162,42.82174786908162,42.82174786908162,0.0157491415739059,0.0,0.0157491415739059,0.0157491415739059,0.0157491415739059
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,10,mlp,weight,1,4358144,0.0212521068751811,0.0,0.0212521068751811,0.0212521068751811,0.0212521068751811,0.0212524589151144,0.0,0.0212524589151144,0.0212524589151144,0.0212524589151144,44.36699076297558,0.0,44.36699076297558,44.36699076297558,44.36699076297558,0.0161128118634223,0.0,0.0161128118634223,0.0161128118634223,0.0161128118634223
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,11,mlp,weight,1,4358144,0.0194353684782981,0.0,0.0194353684782981,0.0194353684782981,0.0194353684782981,0.0194354839622974,0.0,0.0194354839622974,0.0194354839622974,0.0194354839622974,40.57384328436272,0.0,40.57384328436272,40.57384328436272,40.57384328436272,0.0148221254348754,0.0,0.0148221254348754,0.0148221254348754,0.0148221254348754
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,12,mlp,weight,1,4358144,0.0200342610478401,0.0,0.0200342610478401,0.0200342610478401,0.0200342610478401,0.020034285262227,0.0,0.020034285262227,0.020034285262227,0.020034285262227,41.823910951776966,0.0,41.823910951776966,41.823910951776966,41.823910951776966,0.0151483174413442,0.0,0.0151483174413442,0.0151483174413442,0.0151483174413442
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,13,mlp,weight,1,4358144,0.0193564724177122,0.0,0.0193564724177122,0.0193564724177122,0.0193564724177122,0.0193564761430025,0.0,0.0193564761430025,0.0193564761430025,0.0193564761430025,40.40890523164794,0.0,40.40890523164794,40.40890523164794,40.40890523164794,0.0146145587787032,0.0,0.0146145587787032,0.0146145587787032,0.0146145587787032
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,14,mlp,weight,1,4358144,0.0200992785394191,0.0,0.0200992785394191,0.0200992785394191,0.0200992785394191,0.0200994331389665,0.0,0.0200994331389665,0.0200994331389665,0.0200994331389665,41.95991475524619,0.0,41.95991475524619,41.95991475524619,41.95991475524619,0.0151363350450992,0.0,0.0151363350450992,0.0151363350450992,0.0151363350450992
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,15,mlp,weight,1,4358144,0.0200419165194034,0.0,0.0200419165194034,0.0200419165194034,0.0200419165194034,0.020041961222887,0.0,0.020041961222887,0.020041961222887,0.020041961222887,41.83993541638407,0.0,41.83993541638407,41.83993541638407,41.83993541638407,0.0151330195367336,0.0,0.0151330195367336,0.0151330195367336,0.0151330195367336
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,16,mlp,weight,1,4358144,0.0213013440370559,0.0,0.0213013440370559,0.0213013440370559,0.0213013440370559,0.021301407366991,0.0,0.021301407366991,0.021301407366991,0.021301407366991,44.469176374576826,0.0,44.469176374576826,44.469176374576826,44.469176374576826,0.0160885285586118,0.0,0.0160885285586118,0.0160885285586118,0.0160885285586118
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,17,mlp,weight,1,4358144,0.0222054775804281,0.0,0.0222054775804281,0.0222054775804281,0.0222054775804281,0.0222054775804281,0.0,0.0222054775804281,0.0222054775804281,0.0222054775804281,46.3565285613922,0.0,46.3565285613922,46.3565285613922,46.3565285613922,0.0170245841145515,0.0,0.0170245841145515,0.0170245841145515,0.0170245841145515
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,18,mlp,weight,1,4358144,0.0211618617177009,0.0,0.0211618617177009,0.0211618617177009,0.0211618617177009,0.0211618617177009,0.0,0.0211618617177009,0.0211618617177009,0.0211618617177009,44.177858529531406,0.0,44.177858529531406,44.177858529531406,44.177858529531406,0.0164321083575487,0.0,0.0164321083575487,0.0164321083575487,0.0164321083575487
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,19,mlp,weight,1,4358144,0.0211239531636238,0.0,0.0211239531636238,0.0211239531636238,0.0211239531636238,0.0211239587515592,0.0,0.0211239587515592,0.0211239587515592,0.0211239587515592,44.09873165976942,0.0,44.09873165976942,44.09873165976942,44.09873165976942,0.0161548778414726,0.0,0.0161548778414726,0.0161548778414726,0.0161548778414726
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,20,mlp,weight,1,4358144,0.0207939278334379,0.0,0.0207939278334379,0.0207939278334379,0.0207939278334379,0.0207939334213733,0.0,0.0207939334213733,0.0207939334213733,0.0207939334213733,43.40976522843133,0.0,43.40976522843133,43.40976522843133,43.40976522843133,0.0159312915056943,0.0,0.0159312915056943,0.0159312915056943,0.0159312915056943
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,21,mlp,weight,1,4358144,0.0206743441522121,0.0,0.0206743441522121,0.0206743441522121,0.0206743441522121,0.0206743478775024,0.0,0.0206743478775024,0.0206743478775024,0.0206743478775024,43.160116435249456,0.0,43.160116435249456,43.160116435249456,43.160116435249456,0.0160674769431352,0.0,0.0160674769431352,0.0160674769431352,0.0160674769431352
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,22,mlp,weight,1,4358144,0.0200505517423152,0.0,0.0200505517423152,0.0200505517423152,0.0200505517423152,0.0200506243854761,0.0,0.0200506243854761,0.0200506243854761,0.0200506243854761,41.85802078034614,0.0,41.85802078034614,41.85802078034614,41.85802078034614,0.01565464399755,0.0,0.01565464399755,0.01565464399755,0.01565464399755
Qwen/Qwen2.5-0.5B-Instruct,0.5B,gate_proj.weight,23,mlp,weight,1,4358144,0.0205683968961238,0.0,0.0205683968961238,0.0205683968961238,0.0205683968961238,0.020568486303091,0.0,0.020568486303091,0.020568486303091,0.020568486303091,42.93911803159065,0.0,42.93911803159065,42.93911803159065,42.93911803159065,0.016066376119852,0.0,0.016066376119852,0.016066376119852,0.016066376119852
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,0,norm,weight,1,896,0.0924610570073127,0.0,0.0924610570073127,0.0924610570073127,0.0924610570073127,0.0978448167443275,0.0,0.0978448167443275,0.0978448167443275,0.0978448167443275,2.928814250631645,0.0,2.928814250631645,2.928814250631645,2.928814250631645,0.0695298090577125,0.0,0.0695298090577125,0.0695298090577125,0.0695298090577125
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,1,norm,weight,1,896,0.3229179680347442,0.0,0.3229179680347442,0.3229179680347442,0.3229179680347442,0.7565820813179016,0.0,0.7565820813179016,0.7565820813179016,0.7565820813179016,22.646967466111434,0.0,22.646967466111434,22.646967466111434,22.646967466111434,0.6846733689308167,0.0,0.6846733689308167,0.6846733689308167,0.6846733689308167
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,2,norm,weight,1,896,0.3984229266643524,0.0,0.3984229266643524,0.3984229266643524,0.3984229266643524,0.9891058206558228,0.0,0.9891058206558228,0.9891058206558228,0.9891058206558228,29.607160801263685,0.0,29.607160801263685,29.607160801263685,29.607160801263685,0.9078794717788696,0.0,0.9078794717788696,0.9078794717788696,0.9078794717788696
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,3,norm,weight,1,896,0.4276003539562225,0.0,0.4276003539562225,0.4276003539562225,0.4276003539562225,1.0692960023880005,0.0,1.0692960023880005,1.0692960023880005,1.0692960023880005,32.007514287863266,0.0,32.007514287863266,32.007514287863266,32.007514287863266,0.9839232563972472,0.0,0.9839232563972472,0.9839232563972472,0.9839232563972472
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,4,norm,weight,1,896,0.528146505355835,0.0,0.528146505355835,0.528146505355835,0.528146505355835,1.1496208906173706,0.0,1.1496208906173706,1.1496208906173706,1.1496208906173706,34.41189997894497,0.0,34.41189997894497,34.41189997894497,34.41189997894497,1.0259236097335815,0.0,1.0259236097335815,1.0259236097335815,1.0259236097335815
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,5,norm,weight,1,896,0.5108857750892639,0.0,0.5108857750892639,0.5108857750892639,0.5108857750892639,1.3070900440216064,0.0,1.3070900440216064,1.3070900440216064,1.3070900440216064,39.12546494713696,0.0,39.12546494713696,39.12546494713696,39.12546494713696,1.2032337188720703,0.0,1.2032337188720703,1.2032337188720703,1.2032337188720703
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,6,norm,weight,1,896,0.3912473917007446,0.0,0.3912473917007446,0.3912473917007446,0.3912473917007446,1.0995748043060305,0.0,1.0995748043060305,1.0995748043060305,1.0995748043060305,32.91385751073736,0.0,32.91385751073736,32.91385751073736,32.91385751073736,1.0310626029968262,0.0,1.0310626029968262,1.0310626029968262,1.0310626029968262
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,7,norm,weight,1,896,0.3613919615745544,0.0,0.3613919615745544,0.3613919615745544,0.3613919615745544,1.2034326791763306,0.0,1.2034326791763306,1.2034326791763306,1.2034326791763306,36.022662188202176,0.0,36.022662188202176,36.022662188202176,36.022662188202176,1.152930498123169,0.0,1.152930498123169,1.152930498123169,1.152930498123169
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,8,norm,weight,1,896,0.5512576699256897,0.0,0.5512576699256897,0.5512576699256897,0.5512576699256897,1.2161413431167605,0.0,1.2161413431167605,1.2161413431167605,1.2161413431167605,36.40307391867207,0.0,36.40307391867207,36.40307391867207,36.40307391867207,1.0841835737228394,0.0,1.0841835737228394,1.0841835737228394,1.0841835737228394
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,9,norm,weight,1,896,0.9680919051170348,0.0,0.9680919051170348,0.9680919051170348,0.9680919051170348,1.815701246261597,0.0,1.815701246261597,1.815701246261597,1.815701246261597,54.34985584199484,0.0,54.34985584199484,54.34985584199484,54.34985584199484,1.5365492105484009,0.0,1.5365492105484009,1.5365492105484009,1.5365492105484009
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,10,norm,weight,1,896,0.9276251792907716,0.0,0.9276251792907716,0.9276251792907716,0.9276251792907716,1.757845163345337,0.0,1.757845163345337,1.757845163345337,1.757845163345337,52.618034721887405,0.0,52.618034721887405,52.618034721887405,52.618034721887405,1.4950262308120728,0.0,1.4950262308120728,1.4950262308120728,1.4950262308120728
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,11,norm,weight,1,896,1.1331762075424194,0.0,1.1331762075424194,1.1331762075424194,1.1331762075424194,2.1123175621032715,0.0,2.1123175621032715,2.1123175621032715,2.1123175621032715,63.22854887564824,0.0,63.22854887564824,63.22854887564824,63.22854887564824,1.7831922769546509,0.0,1.7831922769546509,1.7831922769546509,1.7831922769546509
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,12,norm,weight,1,896,0.9991863369941713,0.0,0.9991863369941713,0.9991863369941713,0.9991863369941713,1.8756260871887207,0.0,1.8756260871887207,1.8756260871887207,1.8756260871887207,56.14360163164465,0.0,56.14360163164465,56.14360163164465,56.14360163164465,1.5882065296173096,0.0,1.5882065296173096,1.5882065296173096,1.5882065296173096
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,13,norm,weight,1,896,0.990300178527832,0.0,0.990300178527832,0.990300178527832,0.990300178527832,1.9750338792800903,0.0,1.9750338792800903,1.9750338792800903,1.9750338792800903,59.11920082829714,0.0,59.11920082829714,59.11920082829714,59.11920082829714,1.7094045877456665,0.0,1.7094045877456665,1.7094045877456665,1.7094045877456665
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,14,norm,weight,1,896,0.7389954328536987,0.0,0.7389954328536987,0.7389954328536987,0.7389954328536987,1.8443946838378904,0.0,1.8443946838378904,1.8443946838378904,1.8443946838378904,55.20874394326905,0.0,55.20874394326905,55.20874394326905,55.20874394326905,1.6900553703308103,0.0,1.6900553703308103,1.6900553703308103,1.6900553703308103
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,15,norm,weight,1,896,0.7992343902587891,0.0,0.7992343902587891,0.7992343902587891,0.7992343902587891,1.7850879430770874,0.0,1.7850879430770874,1.7850879430770874,1.7850879430770874,53.43349990604388,0.0,53.43349990604388,53.43349990604388,53.43349990604388,1.596535325050354,0.0,1.596535325050354,1.596535325050354,1.596535325050354
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,16,norm,weight,1,896,0.8475196957588196,0.0,0.8475196957588196,0.8475196957588196,0.8475196957588196,1.8882627487182613,0.0,1.8882627487182613,1.8882627487182613,1.8882627487182613,56.52185809529399,0.0,56.52185809529399,56.52185809529399,56.52185809529399,1.6876161098480225,0.0,1.6876161098480225,1.6876161098480225,1.6876161098480225
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,17,norm,weight,1,896,0.3788408935070038,0.0,0.3788408935070038,0.3788408935070038,0.3788408935070038,1.5854884386062622,0.0,1.5854884386062622,1.5854884386062622,1.5854884386062622,47.45883622364643,0.0,47.45883622364643,47.45883622364643,47.45883622364643,1.5396145582199097,0.0,1.5396145582199097,1.5396145582199097,1.5396145582199097
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,18,norm,weight,1,896,0.3905450403690338,0.0,0.3905450403690338,0.3905450403690338,0.3905450403690338,1.5967005491256714,0.0,1.5967005491256714,1.5967005491256714,1.5967005491256714,47.79445123281661,0.0,47.79445123281661,47.79445123281661,47.79445123281661,1.5483624935150146,0.0,1.5483624935150146,1.5483624935150146,1.5483624935150146
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,19,norm,weight,1,896,0.5865744948387146,0.0,0.5865744948387146,0.5865744948387146,0.5865744948387146,1.5254989862442017,0.0,1.5254989862442017,1.5254989862442017,1.5254989862442017,45.66315640317421,0.0,45.66315640317421,45.66315640317421,45.66315640317421,1.4085012674331665,0.0,1.4085012674331665,1.4085012674331665,1.4085012674331665
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,20,norm,weight,1,896,0.6837595105171204,0.0,0.6837595105171204,0.6837595105171204,0.6837595105171204,1.7354240417480469,0.0,1.7354240417480469,1.7354240417480469,1.7354240417480469,51.94689747993335,0.0,51.94689747993335,51.94689747993335,51.94689747993335,1.5954214334487915,0.0,1.5954214334487915,1.5954214334487915,1.5954214334487915
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,21,norm,weight,1,896,1.4749999046325684,0.0,1.4749999046325684,1.4749999046325684,1.4749999046325684,2.165374755859375,0.0,2.165374755859375,2.165374755859375,2.165374755859375,64.8167236031604,0.0,64.8167236031604,64.8167236031604,64.8167236031604,1.5860803127288818,0.0,1.5860803127288818,1.5860803127288818,1.5860803127288818
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,22,norm,weight,1,896,1.4904651641845703,0.0,1.4904651641845703,1.4904651641845703,1.4904651641845703,2.1762189865112305,0.0,2.1762189865112305,2.1762189865112305,2.1762189865112305,65.14132676893956,0.0,65.14132676893956,65.14132676893956,65.14132676893956,1.5864808559417725,0.0,1.5864808559417725,1.5864808559417725,1.5864808559417725
Qwen/Qwen2.5-0.5B-Instruct,0.5B,input_layernorm.weight,23,norm,weight,1,896,1.8950051069259644,0.0,1.8950051069259644,1.8950051069259644,1.8950051069259644,2.558823585510254,0.0,2.558823585510254,2.558823585510254,2.558823585510254,76.5939293614066,0.0,76.5939293614066,76.5939293614066,76.5939293614066,1.7206225395202637,0.0,1.7206225395202637,1.7206225395202637,1.7206225395202637
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,0,attention,bias,1,128,32.34426498413086,0.0,32.34426498413086,32.34426498413086,32.34426498413086,32.44931411743164,0.0,32.44931411743164,32.44931411743164,32.44931411743164,367.12208091661256,0.0,367.12208091661256,367.12208091661256,367.12208091661256,16.603591918945312,0.0,16.603591918945312,16.603591918945312,16.603591918945312
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,1,attention,bias,1,128,18.492340087890625,0.0,18.492340087890625,18.492340087890625,18.492340087890625,18.49534797668457,0.0,18.49534797668457,18.49534797668457,18.49534797668457,209.25097559549684,0.0,209.25097559549684,209.25097559549684,209.25097559549684,5.397747039794922,0.0,5.397747039794922,5.397747039794922,5.397747039794922
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,2,attention,bias,1,128,11.98862648010254,0.0,11.98862648010254,11.98862648010254,11.98862648010254,11.948673248291016,0.0,11.948673248291016,11.948673248291016,11.948673248291016,135.18380608078192,0.0,135.18380608078192,135.18380608078192,135.18380608078192,4.873128890991211,0.0,4.873128890991211,4.873128890991211,4.873128890991211
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,3,attention,bias,1,128,2.997896671295166,0.0,2.997896671295166,2.997896671295166,2.997896671295166,2.9885873794555664,0.0,2.9885873794555664,2.9885873794555664,2.9885873794555664,33.81200643490504,0.0,33.81200643490504,33.81200643490504,33.81200643490504,1.3485536575317385,0.0,1.3485536575317385,1.3485536575317385,1.3485536575317385
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,4,attention,bias,1,128,2.3507180213928223,0.0,2.3507180213928223,2.3507180213928223,2.3507180213928223,2.3416640758514404,0.0,2.3416640758514404,2.3416640758514404,2.3416640758514404,26.49290475672774,0.0,26.49290475672774,26.49290475672774,26.49290475672774,1.120915174484253,0.0,1.120915174484253,1.120915174484253,1.120915174484253
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,5,attention,bias,1,128,0.9217062592506408,0.0,0.9217062592506408,0.9217062592506408,0.9217062592506408,0.9196065664291382,0.0,0.9196065664291382,0.9196065664291382,0.9196065664291382,10.404160626331535,0.0,10.404160626331535,10.404160626331535,10.404160626331535,0.6095733046531677,0.0,0.6095733046531677,0.6095733046531677,0.6095733046531677
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,6,attention,bias,1,128,1.206273078918457,0.0,1.206273078918457,1.206273078918457,1.206273078918457,1.2039155960083008,0.0,1.2039155960083008,1.2039155960083008,1.2039155960083008,13.620750110619417,0.0,13.620750110619417,13.620750110619417,13.620750110619417,0.8987491130828857,0.0,0.8987491130828857,0.8987491130828857,0.8987491130828857
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,7,attention,bias,1,128,0.803817629814148,0.0,0.803817629814148,0.803817629814148,0.803817629814148,0.8054353594779968,0.0,0.8054353594779968,0.8054353594779968,0.8054353594779968,9.11246087190906,0.0,9.11246087190906,9.11246087190906,9.11246087190906,0.5386028289794922,0.0,0.5386028289794922,0.5386028289794922,0.5386028289794922
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,8,attention,bias,1,128,24.907943725585938,0.0,24.907943725585938,24.907943725585938,24.907943725585938,25.093860626220703,0.0,25.093860626220703,25.093860626220703,25.093860626220703,283.90462423921224,0.0,283.90462423921224,283.90462423921224,283.90462423921224,5.083213806152344,0.0,5.083213806152344,5.083213806152344,5.083213806152344
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,9,attention,bias,1,128,0.6570684313774109,0.0,0.6570684313774109,0.6570684313774109,0.6570684313774109,0.6568687558174133,0.0,0.6568687558174133,0.6568687558174133,0.6568687558174133,7.431621625409015,0.0,7.431621625409015,7.431621625409015,7.431621625409015,0.3699877262115478,0.0,0.3699877262115478,0.3699877262115478,0.3699877262115478
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,10,attention,bias,1,128,0.9762438535690308,0.0,0.9762438535690308,0.9762438535690308,0.9762438535690308,0.9725239872932434,0.0,0.9725239872932434,0.9725239872932434,0.9725239872932434,11.002852900506117,0.0,11.002852900506117,11.002852900506117,11.002852900506117,0.5912835597991943,0.0,0.5912835597991943,0.5912835597991943,0.5912835597991943
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,11,attention,bias,1,128,0.7298502922058105,0.0,0.7298502922058105,0.7298502922058105,0.7298502922058105,0.7292553782463074,0.0,0.7292553782463074,0.7292553782463074,0.7292553782463074,8.250582770795594,0.0,8.250582770795594,8.250582770795594,8.250582770795594,0.4326178729534149,0.0,0.4326178729534149,0.4326178729534149,0.4326178729534149
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,12,attention,bias,1,128,1.0634709596633911,0.0,1.0634709596633911,1.0634709596633911,1.0634709596633911,1.060437798500061,0.0,1.060437798500061,1.060437798500061,1.060437798500061,11.99748413353483,0.0,11.99748413353483,11.99748413353483,11.99748413353483,0.6851902008056641,0.0,0.6851902008056641,0.6851902008056641,0.6851902008056641
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,13,attention,bias,1,128,1.0156912803649902,0.0,1.0156912803649902,1.0156912803649902,1.0156912803649902,1.0157548189163208,0.0,1.0157548189163208,1.0157548189163208,1.0157548189163208,11.491953927658306,0.0,11.491953927658306,11.491953927658306,11.491953927658306,0.6591065526008606,0.0,0.6591065526008606,0.6591065526008606,0.6591065526008606
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,14,attention,bias,1,128,1.1076899766921997,0.0,1.1076899766921997,1.1076899766921997,1.1076899766921997,1.1038066148757937,0.0,1.1038066148757937,1.1038066148757937,1.1038066148757937,12.488146279955867,0.0,12.488146279955867,12.488146279955867,12.488146279955867,0.7246461510658264,0.0,0.7246461510658264,0.7246461510658264,0.7246461510658264
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,15,attention,bias,1,128,0.9880722165107728,0.0,0.9880722165107728,0.9880722165107728,0.9880722165107728,0.984563946723938,0.0,0.984563946723938,0.984563946723938,0.984563946723938,11.139069491844596,0.0,11.139069491844596,11.139069491844596,11.139069491844596,0.6218268275260925,0.0,0.6218268275260925,0.6218268275260925,0.6218268275260925
Qwen/Qwen2.5-0.5B-Instruct,0.5B,k_proj.bias,16,attention,bias,1,128,1.162947654724121,0.0,1.162947654724121,1.162947654724121,1.162947654724121,1.1721981763839722,0.0,1.1721981763839722,1.1721981763839722,1.1721981763839722,13.261908470649784,0.0,13.261908470649784,13.261908470649784,13.261908470649784,0.7795493602752686,0.0,0.7795493602752686,0.7795493602752686,0.7795493602752686
